date,Actual,Predicted,Percentage Difference (%),Abs_Percentage_Diff
2016-01-15,24.282499,21.416096,-11.804399812216293,11.804399812216293
2016-01-19,24.165001,19.650394,-18.682418263929453,18.682418263929453
2016-01-20,24.1975,20.712036,-14.404231293263772,14.404231293263772
2016-01-21,24.075001,19.583931,-18.654495718449684,18.654495718449684
2016-01-22,25.355,20.364468,-19.68263608420584,19.68263608420584
2016-01-25,24.860001,19.455643,-21.739171691122166,21.739171691122166
2016-01-26,24.997499,21.100258,-15.590524181898536,15.590524181898536
2016-01-27,23.355,26.455563,13.275797865779207,13.275797865779207
2016-01-28,23.522499,19.535294,-16.9506029988499,16.9506029988499
2016-01-29,24.334999,20.422417,-16.078004823375096,16.078004823375096
2016-02-01,24.1075,19.37997,-19.610202009594076,19.610202009594076
2016-02-02,23.620001,19.280811,-18.370827715822475,18.370827715822475
2016-02-03,24.0875,19.4943,-19.068808127513616,19.068808127513616
2016-02-04,24.15,19.572067,-18.95624322674042,18.95624322674042
2016-02-05,23.504999,19.313717,-17.8314498612498,17.8314498612498
2016-02-08,23.752501,19.552784,-17.681157171346065,17.681157171346065
2016-02-09,23.747499,19.319267,-18.64714986218457,18.64714986218457
2016-02-10,23.567499,19.320107,-18.02224535430062,18.02224535430062
2016-02-11,23.424999,19.317757,-17.53358600855423,17.53358600855423
2016-02-12,23.497499,19.325024,-17.75710405978506,17.75710405978506
2016-02-16,24.16,19.674648,-18.565197496224712,18.565197496224712
2016-02-17,24.530001,19.671913,-19.804678577173082,19.804678577173082
2016-02-18,24.065001,19.385494,-19.445279756365956,19.445279756365956
2016-02-19,24.01,19.285206,-19.678442977657426,19.678442977657426
2016-02-22,24.219999,19.382645,-19.972562123886497,19.972562123886497
2016-02-23,23.672501,19.60049,-17.20143735523188,17.20143735523188
2016-02-24,24.025,19.347767,-19.46819198243203,19.46819198243203
2016-02-25,24.190001,19.908623,-17.698958583345163,17.698958583345163
2016-02-26,24.227501,19.890617,-17.900664329327782,17.900664329327782
2016-02-29,24.172501,19.36697,-19.88015612345674,19.88015612345674
2016-03-01,25.1325,19.93451,-20.682346454416592,20.682346454416592
2016-03-02,25.1875,19.427181,-22.869751885274503,22.869751885274503
2016-03-03,25.375,19.496883,-23.164991557304496,23.164991557304496
2016-03-04,25.752501,19.942715,-22.560085751818395,22.560085751818395
2016-03-07,25.467501,19.589024,-23.08227026244981,23.08227026244981
2016-03-08,25.2575,19.757378,-21.77619469657837,21.77619469657837
2016-03-09,25.280001,20.204704,-20.07633114940158,20.07633114940158
2016-03-10,25.2925,19.562035,-22.65677727811172,22.65677727811172
2016-03-11,25.565001,20.111103,-21.333454835924595,21.333454835924595
2016-03-14,25.629999,20.607918,-19.594543153729617,19.594543153729617
2016-03-15,26.145,19.85291,-24.06613467915561,24.06613467915561
2016-03-16,26.4925,19.764744,-25.3949464756756,25.3949464756756
2016-03-17,26.450001,19.700851,-25.51663253082793,25.51663253082793
2016-03-18,26.48,20.023651,-24.381982163720263,24.381982163720263
2016-03-21,26.477501,19.67807,-25.680032763064105,25.680032763064105
2016-03-22,26.68,19.56617,-26.663531713757376,26.663531713757376
2016-03-23,26.532499,20.128849,-24.135118107265303,24.135118107265303
2016-03-24,26.4175,19.976395,-24.381964026420697,24.381964026420697
2016-03-28,26.297501,21.29425,-19.025573995486305,19.025573995486305
2016-03-29,26.92,19.565403,-27.320196936778828,27.320196936778828
2016-03-30,27.389999,20.188915,-26.290923732105476,26.290923732105476
2016-03-31,27.247499,20.162659,-26.001800416962123,26.001800416962123
2016-04-01,27.497499,20.15176,-26.714207349117974,26.714207349117974
2016-04-04,27.780001,20.012634,-27.96028237240254,27.96028237240254
2016-04-05,27.452499,20.279015,-26.13053337183495,26.13053337183495
2016-04-06,27.74,20.237228,-27.046761378678124,27.046761378678124
2016-04-07,27.135,19.848904,-26.851285586858825,26.851285586858825
2016-04-08,27.165001,20.819904,-23.357616193746587,23.357616193746587
2016-04-11,27.254999,20.116894,-26.190077026564758,26.190077026564758
2016-04-12,27.610001,20.249401,-26.65918015530207,26.65918015530207
2016-04-13,28.01,20.033344,-28.477885509465096,28.477885509465096
2016-04-14,28.025,20.552475,-26.663782424314224,26.663782424314224
2016-04-15,27.4625,20.523956,-25.265520987426033,25.265520987426033
2016-04-18,26.870001,21.33245,-20.608671109840227,20.608671109840227
2016-04-19,26.727501,20.114635,-24.741802581807793,24.741802581807793
2016-04-20,26.782499,20.137836,-24.809718255571195,24.809718255571195
2016-04-21,26.4925,20.133469,-24.0031381412487,24.0031381412487
2016-04-22,26.42,20.16006,-23.69394064130069,23.69394064130069
2016-04-25,26.27,20.231087,-22.98786931497133,22.98786931497133
2016-04-26,26.0875,21.052517,-19.300366316220945,19.300366316220945
2016-04-27,24.455,25.646343,4.871573221022996,4.871573221022996
2016-04-28,23.7075,22.953228,-3.181575464194148,3.181575464194148
2016-04-29,23.434999,21.75153,-7.183568927809579,7.183568927809579
2016-05-02,23.41,20.617748,-11.927602475446191,11.927602475446191
2016-05-03,23.795,20.861721,-12.327291284646531,12.327291284646531
2016-05-04,23.547501,20.173992,-14.326398555063566,14.326398555063566
2016-05-05,23.309999,19.969875,-14.329145463741296,14.329145463741296
2016-05-06,23.18,20.237663,-12.69342852009073,12.69342852009073
2016-05-09,23.1975,19.789185,-14.692598037234623,14.692598037234623
2016-05-10,23.355,20.00772,-14.332173208025583,14.332173208025583
2016-05-11,23.127501,19.867138,-14.097342774147764,14.097342774147764
2016-05-12,22.584999,22.286774,-1.3204575229752051,1.3204575229752051
2016-05-13,22.629999,20.121159,-11.086347817101034,11.086347817101034
2016-05-16,23.469999,21.126137,-9.986631103882216,9.986631103882216
2016-05-17,23.372499,20.283718,-13.215449879232605,13.215449879232605
2016-05-18,23.639999,20.125305,-14.867571797353923,14.867571797353923
2016-05-19,23.549999,19.831097,-15.791518083843986,15.791518083843986
2016-05-20,23.805,19.727306,-17.12956788083681,17.12956788083681
2016-05-23,24.1075,20.00801,-17.00503634031811,17.00503634031811
2016-05-24,24.475,20.073498,-17.98366589492627,17.98366589492627
2016-05-25,24.905001,20.31768,-18.419275072959362,18.419275072959362
2016-05-26,25.102501,20.996227,-16.35802637990415,16.35802637990415
2016-05-27,25.0875,20.273384,-19.189301069304303,19.189301069304303
2016-05-31,24.965,20.55082,-17.681476479180226,17.681476479180226
2016-06-01,24.615,20.279263,-17.614208642191304,17.614208642191304
2016-06-02,24.43,20.527473,-15.974320713438267,15.974320713438267
2016-06-03,24.48,20.15255,-17.677492877237157,17.677492877237157
2016-06-06,24.657499,21.21046,-13.979675461644364,13.979675461644364
2016-06-07,24.7575,21.478817,-13.24319100844599,13.24319100844599
2016-06-08,24.735001,21.841103,-11.699608986886009,11.699608986886009
2016-06-09,24.9125,20.970066,-15.825123650550369,15.825123650550369
2016-06-10,24.7075,20.730762,-16.09526466987978,16.09526466987978
2016-06-13,24.334999,21.045242,-13.518622665362292,13.518622665362292
2016-06-14,24.365,21.129765,-13.27820826232396,13.27820826232396
2016-06-15,24.285,21.274792,-12.395339849580825,12.395339849580825
2016-06-16,24.387501,20.96748,-14.023664393450783,14.023664393450783
2016-06-17,23.8325,21.43201,-10.072335463611598,10.072335463611598
2016-06-20,23.775,20.586666,-13.410447498726663,13.410447498726663
2016-06-21,23.977501,20.629162,-13.9645043296347,13.9645043296347
2016-06-22,23.887501,21.592655,-9.606889469581748,9.606889469581748
2016-06-23,24.025,20.805206,-13.40184683110041,13.40184683110041
2016-06-24,23.35,22.550705,-3.423105113256162,3.423105113256162
2016-06-27,23.01,20.461594,-11.075212394916619,11.075212394916619
2016-06-28,23.397499,20.19572,-13.684275945016935,13.684275945016935
2016-06-29,23.6,20.213928,-14.347761768405725,14.347761768405725
2016-06-30,23.9,20.393867,-14.670010490896306,14.670010490896306
2016-07-01,23.9725,20.791367,-13.269927720728178,13.269927720728178
2016-07-05,23.747499,20.501987,-13.666750939644679,13.666750939644679
2016-07-06,23.8825,20.269306,-15.1290435136132,15.1290435136132
2016-07-07,23.985001,20.88905,-12.907864669135114,12.907864669135114
2016-07-08,24.17,20.404842,-15.577813915146946,15.577813915146946
2016-07-11,24.245001,21.276833,-12.24239347085856,12.24239347085856
2016-07-12,24.355,21.430038,-12.009696357427892,12.009696357427892
2016-07-13,24.217501,21.082005,-12.947233708716924,12.947233708716924
2016-07-14,24.6975,20.98457,-15.033628709138391,15.033628709138391
2016-07-15,24.695,20.668987,-16.30294685495071,16.30294685495071
2016-07-18,24.9575,20.919857,-16.178074626278736,16.178074626278736
2016-07-19,24.967501,21.35101,-14.484796180056284,14.484796180056284
2016-07-20,24.99,21.069065,-15.690015630275541,15.690015630275541
2016-07-21,24.8575,20.714779,-16.665879914929164,16.665879914929164
2016-07-22,24.665001,20.863766,-15.411454000943547,15.411454000943547
2016-07-25,24.334999,21.021599,-13.61578105707763,13.61578105707763
2016-07-26,24.1675,21.666489,-10.348655643070499,10.348655643070499
2016-07-27,25.737499,24.503834,-4.793259940478469,4.793259940478469
2016-07-28,26.084999,21.077034,-19.198639813702766,19.198639813702766
2016-07-29,26.0525,20.929214,-19.66523566821202,19.66523566821202
2016-08-01,26.512501,21.030827,-20.67581037110186,20.67581037110186
2016-08-02,26.120001,20.787483,-20.415457812072702,20.415457812072702
2016-08-03,26.4475,20.805126,-21.33424259311638,21.33424259311638
2016-08-04,26.467501,21.051868,-20.461442737942264,20.461442737942264
2016-08-05,26.870001,21.18042,-21.174472893116004,21.174472893116004
2016-08-08,27.092501,21.019558,-22.41558668621675,22.41558668621675
2016-08-09,27.202499,21.301815,-21.691698130532107,21.691698130532107
2016-08-10,27.0,21.60345,-19.987219351309317,19.987219351309317
2016-08-11,26.9825,21.222004,-21.349007924515607,21.349007924515607
2016-08-12,27.045,22.414135,-17.12281390553505,17.12281390553505
2016-08-15,27.370001,21.54586,-21.279285702154908,21.279285702154908
2016-08-16,27.344999,21.020992,-23.126739631430475,23.126739631430475
2016-08-17,27.305,21.593208,-20.91848264790961,20.91848264790961
2016-08-18,27.27,21.91962,-19.620020117653038,19.620020117653038
2016-08-19,27.34,21.431213,-21.612240750160023,21.612240750160023
2016-08-22,27.127501,21.579937,-20.449963374063934,20.449963374063934
2016-08-23,27.2125,22.261253,-18.19475109992248,18.19475109992248
2016-08-24,27.0075,22.028973,-18.433869755688526,18.433869755688526
2016-08-25,26.8925,21.85617,-18.727635384226545,18.727635384226545
2016-08-26,26.735001,21.447308,-19.77816800279932,19.77816800279932
2016-08-29,26.705,21.79,-18.40478968160515,18.40478968160515
2016-08-30,26.5,21.775146,-17.82963590801887,17.82963590801887
2016-08-31,26.525,21.165874,-20.2040547362821,20.2040547362821
2016-09-01,26.682501,21.586796,-19.09755458498899,19.09755458498899
2016-09-02,26.932501,21.3625,-20.681338739909272,20.681338739909272
2016-09-06,26.924999,21.437378,-20.381137508352367,20.381137508352367
2016-09-07,27.09,21.359116,-21.154981171701966,21.154981171701966
2016-09-08,26.379999,21.705025,-17.721662084830708,17.721662084830708
2016-09-09,25.782499,21.342266,-17.22188728577602,17.22188728577602
2016-09-12,26.360001,21.435184,-18.68291477394191,18.68291477394191
2016-09-13,26.987499,22.070312,-18.22023782196342,18.22023782196342
2016-09-14,27.942499,26.176064,-6.32168032788458,6.32168032788458
2016-09-15,28.8925,24.484127,-15.257845306990617,15.257845306990617
2016-09-16,28.73,23.45908,-18.346398390422415,18.346398390422415
2016-09-19,28.395,21.345337,-24.8271283181458,24.8271283181458
2016-09-20,28.3925,20.973225,-26.13110983572218,26.13110983572218
2016-09-21,28.387501,20.945755,-26.214868279941893,26.214868279941893
2016-09-22,28.655001,20.83831,-27.27862671615604,27.27862671615604
2016-09-23,28.1775,21.52539,-23.60787640848194,23.60787640848194
2016-09-26,28.219999,20.976574,-25.6677013202878,25.6677013202878
2016-09-27,28.272499,21.498932,-23.958147863881347,23.958147863881347
2016-09-28,28.487499,20.886993,-26.68014342640916,26.68014342640916
2016-09-29,28.045,20.87775,-25.556247471105316,25.556247471105316
2016-09-30,28.262501,21.000107,-25.696219129639523,25.696219129639523
2016-10-03,28.129999,22.094227,-21.45670948243474,21.45670948243474
2016-10-04,28.25,20.848309,-26.200677652274614,26.200677652274614
2016-10-05,28.262501,21.978905,-22.23298028677259,22.23298028677259
2016-10-06,28.4725,20.91753,-26.534269699483875,26.534269699483875
2016-10-07,28.514999,21.530674,-24.493513113176363,24.493513113176363
2016-10-10,29.012501,20.989975,-27.651962939748152,27.651962939748152
2016-10-11,29.075001,22.176804,-23.725527683155757,23.725527683155757
2016-10-12,29.334999,21.03046,-28.309319670793187,28.309319670793187
2016-10-13,29.245001,21.068523,-27.958547831875872,27.958547831875872
2016-10-14,29.407499,20.962147,-28.7183627583114,28.7183627583114
2016-10-17,29.387501,22.088436,-24.837310505888254,24.837310505888254
2016-10-18,29.3675,21.841541,-25.626827989160795,25.626827989160795
2016-10-19,29.280001,22.518326,-23.093152197419446,23.093152197419446
2016-10-20,29.264999,21.576675,-26.271395344865507,26.271395344865507
2016-10-21,29.15,21.64877,-25.733209678689157,25.733209678689157
2016-10-24,29.4125,21.62878,-26.463985159404224,26.463985159404224
2016-10-25,29.5625,21.337132,-27.823656658793606,27.823656658793606
2016-10-26,28.897499,22.349205,-22.660417716115003,22.660417716115003
2016-10-27,28.620001,20.8754,-27.060098484228245,27.060098484228245
2016-10-28,28.43,20.99271,-26.160006635506893,26.160006635506893
2016-10-31,28.385,21.81002,-23.163570735327312,23.163570735327312
2016-11-01,27.872499,21.270248,-23.687329173154023,23.687329173154023
2016-11-02,27.897499,21.701077,-22.211390678539463,22.211390678539463
2016-11-03,27.4575,22.586987,-17.738371877454075,17.738371877454075
2016-11-04,27.209999,21.9054,-19.49503811995816,19.49503811995816
2016-11-07,27.602501,21.593716,-21.768988731402967,21.768988731402967
2016-11-08,27.764999,22.804443,-17.866219410362664,17.866219410362664
2016-11-09,27.719999,22.048485,-20.460008666500702,20.460008666500702
2016-11-10,26.9475,22.040115,-18.2109087802382,18.2109087802382
2016-11-11,27.1075,21.02998,-22.42006933206476,22.42006933206476
2016-11-14,26.4275,21.699345,-17.89104290981074,17.89104290981074
2016-11-15,26.7775,21.120712,-21.125152533756182,21.125152533756182
2016-11-16,27.497499,22.105057,-19.610664363710637,19.610664363710637
2016-11-17,27.487499,21.687271,-21.10133003310318,21.10133003310318
2016-11-18,27.514999,21.397312,-22.23400711623998,22.23400711623998
2016-11-21,27.932501,21.459808,-23.17262120706851,23.17262120706851
2016-11-22,27.950001,21.94772,-21.47506694552673,21.47506694552673
2016-11-23,27.807501,21.783611,-21.662822928218457,21.662822928218457
2016-11-25,27.9475,24.379158,-12.768018534682781,12.768018534682781
2016-11-28,27.8925,21.959301,-21.27166444430206,21.27166444430206
2016-11-29,27.865,21.787868,-21.80919253631487,21.80919253631487
2016-11-30,27.629999,21.454292,-22.351454673004948,22.351454673004948
2016-12-01,27.372499,21.865532,-20.118612767556527,20.118612767556527
2016-12-02,27.475,22.553032,-17.914351514516042,17.914351514516042
2016-12-05,27.2775,21.71764,-20.38258666264979,20.38258666264979
2016-12-06,27.487499,22.338978,-18.73040972654259,18.73040972654259
2016-12-07,27.7575,22.397102,-19.311528934677003,19.311528934677003
2016-12-08,28.030001,22.959175,-18.09070891626696,18.09070891626696
2016-12-09,28.487499,22.2757,-21.805351830013173,21.805351830013173
2016-12-12,28.325001,23.22818,-17.99407198029534,17.99407198029534
2016-12-13,28.797501,22.852478,-20.64423219450969,20.64423219450969
2016-12-14,28.797501,22.382072,-22.27772663770211,22.27772663770211
2016-12-15,28.955,22.881897,-20.974280874956825,20.974280874956825
2016-12-16,28.9925,22.562954,-22.17658377520183,22.17658377520183
2016-12-19,29.16,22.756115,-21.961196983138557,21.961196983138557
2016-12-20,29.237499,23.637924,-19.152030772755435,19.152030772755435
2016-12-21,29.264999,23.201996,-20.71759220080829,20.71759220080829
2016-12-22,29.0725,22.886055,-21.279370564362267,21.279370564362267
2016-12-23,29.129999,24.450485,-16.064242812050264,16.064242812050264
2016-12-27,29.315001,24.15689,-17.595462919681886,17.595462919681886
2016-12-28,29.190001,23.767807,-18.575518353576147,18.575518353576147
2016-12-29,29.182501,24.625484,-15.615579122047368,15.615579122047368
2016-12-30,28.955,22.6269,-21.854948301715478,21.854948301715478
2017-01-03,29.0375,23.22012,-20.03402677118086,20.03402677118086
2017-01-04,29.004999,24.152348,-16.730396837120164,16.730396837120164
2017-01-05,29.1525,23.958744,-17.815816656985625,17.815816656985625
2017-01-06,29.477501,22.797691,-22.660705379282852,22.660705379282852
2017-01-09,29.747499,22.645248,-23.87511833150768,23.87511833150768
2017-01-10,29.7775,23.663197,-20.533300096647793,20.533300096647793
2017-01-11,29.9375,23.315289,-22.12012177469337,22.12012177469337
2017-01-12,29.8125,23.350906,-21.674108605214883,21.674108605214883
2017-01-13,29.76,23.477005,-21.112214365313132,21.112214365313132
2017-01-17,30.0,22.641113,-24.529622395833332,24.529622395833332
2017-01-18,29.997499,24.028519,-19.898259929076715,19.898259929076715
2017-01-19,29.945,23.73005,-20.75455290265226,20.75455290265226
2017-01-20,30.0,22.707138,-24.309539794921875,24.309539794921875
2017-01-23,30.02,23.992313,-20.078902781446484,20.078902781446484
2017-01-24,29.9925,23.889435,-20.348637777934066,20.348637777934066
2017-01-25,30.469999,22.92141,-24.773841945536024,24.773841945536024
2017-01-26,30.485001,23.611217,-22.548083568115032,22.548083568115032
2017-01-27,30.487499,24.278606,-20.36537200117687,20.36537200117687
2017-01-30,30.407499,23.10553,-24.013711929559715,24.013711929559715
2017-01-31,30.3375,23.246712,-23.373014483866395,23.373014483866395
2017-02-01,32.1875,27.798847,-13.634649480430824,13.634649480430824
2017-02-02,32.1325,22.844563,-28.90511933239686,28.90511933239686
2017-02-03,32.27,24.025612,-25.548150364296855,25.548150364296855
2017-02-06,32.572498,23.76984,-27.024816332850758,27.024816332850758
2017-02-07,32.8825,23.021751,-29.98783120563037,29.98783120563037
2017-02-08,33.009998,24.326397,-26.305972687006314,26.305972687006314
2017-02-09,33.105,23.722595,-28.341352620922063,28.341352620922063
2017-02-10,33.029999,24.901585,-24.609187468506605,24.609187468506605
2017-02-13,33.322498,24.76582,-25.678382366290354,25.678382366290354
2017-02-14,33.755001,23.545345,-30.246349847844815,30.246349847844815
2017-02-15,33.877499,23.719666,-29.98401231642351,29.98401231642351
2017-02-16,33.837502,25.298843,-25.234305464425056,25.234305464425056
2017-02-17,33.93,25.33841,-25.32151658170314,25.32151658170314
2017-02-21,34.174999,25.280422,-26.02656049618799,26.02656049618799
2017-02-22,34.2775,25.741112,-24.90376557400309,24.90376557400309
2017-02-23,34.1325,25.768341,-24.504970147357724,24.504970147357724
2017-02-24,34.165001,25.621456,-25.006716240868144,25.006716240868144
2017-02-27,34.232498,26.023266,-23.980815426840753,23.980815426840753
2017-02-28,34.247501,25.708355,-24.933632530002196,24.933632530002196
2017-03-01,34.947498,24.96904,-28.552710935151392,28.552710935151392
2017-03-02,34.740002,25.870735,-25.530415431590843,25.530415431590843
2017-03-03,34.945,26.345303,-24.609235708149637,24.609235708149637
2017-03-06,34.834999,26.219635,-24.73191972887491,24.73191972887491
2017-03-07,34.880001,26.718216,-23.39961245304204,23.39961245304204
2017-03-08,34.75,26.56992,-23.53979975199528,23.53979975199528
2017-03-09,34.669998,26.27069,-24.22644236100403,24.22644236100403
2017-03-10,34.785,26.57531,-23.601236873888254,23.601236873888254
2017-03-13,34.799999,26.791649,-23.012501049939416,23.012501049939416
2017-03-14,34.747501,27.385792,-21.186298322390282,21.186298322390282
2017-03-15,35.115002,25.988102,-25.991455278206963,25.991455278206963
2017-03-16,35.172501,26.64849,-24.23487057186601,24.23487057186601
2017-03-17,34.997501,24.528088,-29.914745581500814,29.914745581500814
2017-03-20,35.365002,26.144356,-26.072799956505634,26.072799956505634
2017-03-21,34.959999,24.108826,-31.038826163599868,31.038826163599868
2017-03-22,35.355,25.546738,-27.742221267434765,27.742221267434765
2017-03-23,35.23,26.279503,-25.405895916399814,25.405895916399814
2017-03-24,35.16,25.95816,-26.17132991925305,26.17132991925305
2017-03-27,35.220001,25.669819,-27.11579173954644,27.11579173954644
2017-03-28,35.950001,24.475197,-31.918786766156405,31.918786766156405
2017-03-29,36.029999,25.017078,-30.56597531501956,30.56597531501956
2017-03-30,35.982498,26.174442,-27.25785104953034,27.25785104953034
2017-03-31,35.915001,26.485382,-26.25537702176835,26.25537702176835
2017-04-03,35.924999,26.779263,-25.457861410867093,25.457861410867093
2017-04-04,36.192501,26.704124,-26.21641579651101,26.21641579651101
2017-04-05,36.005001,25.853703,-28.19413462822563,28.19413462822563
2017-04-06,35.915001,26.66838,-25.74584436930772,25.74584436930772
2017-04-07,35.834999,27.51463,-23.218556908530484,23.218556908530484
2017-04-10,35.7925,27.43142,-23.35986764668968,23.35986764668968
2017-04-11,35.407501,26.051071,-26.42499348657171,26.42499348657171
2017-04-12,35.450001,27.440994,-22.592402006715563,22.592402006715563
2017-04-13,35.262501,27.837803,-21.05550628140956,21.05550628140956
2017-04-17,35.4575,27.953522,-21.163303310962075,21.163303310962075
2017-04-18,35.299999,28.246284,-19.982194659939562,19.982194659939562
2017-04-19,35.169998,27.697819,-21.245890443031826,21.245890443031826
2017-04-20,35.610001,26.75026,-24.87992516648886,24.87992516648886
2017-04-21,35.567501,27.804405,-21.82637399123896,21.82637399123896
2017-04-24,35.91,27.08184,-24.584125549605343,24.584125549605343
2017-04-25,36.1325,26.990704,-25.300758091015922,25.300758091015922
2017-04-26,35.919998,26.83636,-25.288523313958745,25.288523313958745
2017-04-27,35.947498,27.750366,-22.803066263645114,22.803066263645114
2017-04-28,35.912498,26.659409,-25.76565247748587,25.76565247748587
2017-05-01,36.645,25.00161,-31.773475775014077,31.773475775014077
2017-05-02,36.877499,25.037704,-32.10574158574735,32.10574158574735
2017-05-03,36.764999,25.040165,-31.89129435986177,31.89129435986177
2017-05-04,36.6325,26.388527,-27.964165927785693,27.964165927785693
2017-05-05,37.240002,26.06319,-30.012918742042277,30.012918742042277
2017-05-08,38.252499,25.248627,-33.99483074560861,33.99483074560861
2017-05-09,38.497501,24.871677,-35.394047009228885,35.394047009228885
2017-05-10,38.314999,26.305416,-31.344338265080644,31.344338265080644
2017-05-11,38.487499,26.13205,-32.10250018961514,32.10250018961514
2017-05-12,39.025002,25.378788,-34.96787522423506,34.96787522423506
2017-05-15,38.924999,26.398754,-32.18046294651659,32.18046294651659
2017-05-16,38.8675,27.176792,-30.078363298963424,30.078363298963424
2017-05-17,37.5625,25.457039,-32.22751712640391,32.22751712640391
2017-05-18,38.134998,25.86676,-32.170547763222,32.170547763222
2017-05-19,38.264999,26.330048,-31.190256643096028,31.190256643096028
2017-05-22,38.497501,26.770306,-30.46222498040867,30.46222498040867
2017-05-23,38.450001,27.19527,-29.27107976322269,29.27107976322269
2017-05-24,38.334999,27.19722,-29.053813595683646,29.053813595683646
2017-05-25,38.467499,27.337505,-28.93349957433891,28.93349957433891
2017-05-26,38.4025,26.952393,-29.816046928910882,29.816046928910882
2017-05-30,38.4175,27.282516,-28.984143998198242,28.984143998198242
2017-05-31,38.189999,26.71534,-30.046241528719257,30.046241528719257
2017-06-01,38.294998,28.57182,-25.39020551608353,25.39020551608353
2017-06-02,38.862499,27.088505,-30.29654425656012,30.29654425656012
2017-06-05,38.482498,27.452423,-28.662575138175477,28.662575138175477
2017-06-06,38.612499,27.267746,-29.38103806314197,29.38103806314197
2017-06-07,38.842499,28.047081,-27.79279985653769,27.79279985653769
2017-06-08,38.747501,27.987976,-27.768306724558183,27.768306724558183
2017-06-09,37.244999,26.8918,-27.797554977091522,27.797554977091522
2017-06-12,36.355,27.112751,-25.42222250837552,25.42222250837552
2017-06-13,36.647499,26.402004,-27.956873013508076,27.956873013508076
2017-06-14,36.290001,26.731647,-26.338807509387834,26.338807509387834
2017-06-15,36.072498,26.61568,-26.21614201883087,26.21614201883087
2017-06-16,35.567501,26.05552,-26.74346419782513,26.74346419782513
2017-06-19,36.584999,26.60521,-27.278365237659468,27.278365237659468
2017-06-20,36.252499,27.454052,-24.26990489280326,24.26990489280326
2017-06-21,36.467499,27.86736,-23.583026186202254,23.583026186202254
2017-06-22,36.407501,28.08318,-22.864303501970788,22.864303501970788
2017-06-23,36.57,26.090267,-28.656638825823123,28.656638825823123
2017-06-26,36.455002,27.189972,-25.4149761839867,25.4149761839867
2017-06-27,35.932499,27.25721,-24.14329496584128,24.14329496584128
2017-06-28,36.4575,27.706863,-24.002294717629265,24.002294717629265
2017-06-29,35.919998,26.484127,-26.269129957418887,26.269129957418887
2017-06-30,36.005001,27.558304,-23.459788730438273,23.459788730438273
2017-07-03,35.875,29.519379,-17.716017666594077,17.716017666594077
2017-07-05,36.022499,28.252224,-21.570616273718667,21.570616273718667
2017-07-06,35.682499,27.903496,-21.800612147220352,21.800612147220352
2017-07-07,36.044998,28.475006,-21.001504554069818,21.001504554069818
2017-07-10,36.264999,28.24862,-22.105005215663066,22.105005215663066
2017-07-11,36.3825,28.33179,-22.127971073806734,22.127971073806734
2017-07-12,36.435001,27.804932,-23.686205907816497,23.686205907816497
2017-07-13,36.942501,27.773598,-24.819389685378486,24.819389685378486
2017-07-14,37.259998,28.507366,-23.490693208249986,23.490693208249986
2017-07-17,37.389999,28.106411,-24.82906731229223,24.82906731229223
2017-07-18,37.52,28.983917,-22.75075363451993,22.75075363451993
2017-07-19,37.755001,28.679878,-24.036875976077233,24.036875976077233
2017-07-20,37.584999,29.25383,-22.166207970220555,22.166207970220555
2017-07-21,37.567501,27.904942,-25.7205275409778,25.7205275409778
2017-07-24,38.022499,28.556313,-24.896276383529777,24.896276383529777
2017-07-25,38.185001,28.980354,-24.105398585475925,24.105398585475925
2017-07-26,38.365002,29.646286,-22.7257019021081,22.7257019021081
2017-07-27,37.639999,27.326561,-27.4002080230632,27.4002080230632
2017-07-28,37.375,29.414917,-21.297880957357858,21.297880957357858
2017-07-31,37.182499,28.829327,-22.46533340957349,22.46533340957349
2017-08-01,37.512501,26.982265,-28.071270234922196,28.071270234922196
2017-08-02,39.285,27.710232,-29.463582077113752,29.463582077113752
2017-08-03,38.892502,28.129555,-27.673578962507587,27.673578962507587
2017-08-04,39.0975,28.922188,-26.02548038832206,26.02548038832206
2017-08-07,39.702499,28.810017,-27.435256324595397,27.435256324595397
2017-08-08,40.02,27.147388,-32.16544613130447,32.16544613130447
2017-08-09,40.264999,28.471546,-29.289589270582866,29.289589270582866
2017-08-10,38.830002,27.228565,-29.87750756215657,29.87750756215657
2017-08-11,39.369999,29.015621,-26.300172917701282,26.300172917701282
2017-08-14,39.962502,29.210072,-26.906299401071777,26.906299401071777
2017-08-15,40.400002,28.17818,-30.25203143658241,30.25203143658241
2017-08-16,40.237499,28.396038,-29.428918891256334,29.428918891256334
2017-08-17,39.465,28.659477,-27.38001461070134,27.38001461070134
2017-08-18,39.375,28.353432,-27.9912845672123,27.9912845672123
2017-08-21,39.302502,28.243126,-28.139114615330733,28.139114615330733
2017-08-22,39.945,28.831833,-27.821171897002912,27.821171897002912
2017-08-23,39.994999,29.43428,-26.40509780858399,26.40509780858399
2017-08-24,39.817501,29.246365,-26.54897002826506,26.54897002826506
2017-08-25,39.965,28.161171,-29.535416090397465,29.535416090397465
2017-08-28,40.3675,28.1507,-30.263950912296984,30.263950912296984
2017-08-29,40.727501,27.851398,-31.61525312339301,31.61525312339301
2017-08-30,40.837502,28.200687,-30.944141959399808,30.944141959399808
2017-08-31,41.0,28.361958,-30.824493780368712,30.824493780368712
2017-09-01,41.012501,29.901482,-27.091786895858977,27.091786895858977
2017-09-05,40.52,28.13327,-30.569421856683434,30.569421856683434
