Date,Actual,Predicted,Percentage Difference (%),Abs_Percentage_Diff
2020-04-01,32.104,36.83343,14.73159495357739,14.73159495357739
2020-04-02,30.298,32.25658,6.464388252634514,6.464388252634514
2020-04-03,32.000668,30.641869,-4.246159513580791,4.246159513580791
2020-04-06,34.416,28.990685,-15.7639338991244,15.7639338991244
2020-04-07,36.363335,32.975853,-9.315652796123914,9.315652796123914
2020-04-08,36.589333,29.810406,-18.527058880244773,18.527058880244773
2020-04-09,38.200001,29.254572,-23.417353013491148,23.417353013491148
2020-04-13,43.396667,35.94672,-17.16709459901376,17.16709459901376
2020-04-14,47.326,46.74704,-1.2233448951488095,1.2233448951488095
2020-04-15,48.655334,40.90978,-15.91923180514864,15.91923180514864
2020-04-16,49.680668,37.39786,-24.723513217026603,24.723513217026603
2020-04-17,50.259335,32.405872,-35.52267982660196,35.52267982660196
2020-04-20,49.757332,38.539783,-22.544513685373634,22.544513685373634
2020-04-21,45.781334,41.181004,-10.048484890028238,10.048484890028238
2020-04-22,48.807335,34.63056,-29.046398807447122,29.046398807447122
2020-04-23,47.042,33.338398,-29.130568471288793,29.130568471288793
2020-04-24,48.343334,27.528772,-43.05570163173691,43.05570163173691
2020-04-27,53.25,34.37882,-35.43883847518706,35.43883847518706
2020-04-28,51.274666,28.932905,-43.57270860205398,43.57270860205398
2020-04-29,53.367332,29.747267,-44.259408041216716,44.259408041216716
2020-04-30,52.125332,46.602886,-10.594552759968662,10.594552759968662
2020-05-01,46.754665,49.82246,6.561473971764195,6.561473971764195
2020-05-04,50.745998,33.42065,-34.141308084673526,34.141308084673526
2020-05-05,51.214001,30.894361,-39.67594623983454,39.67594623983454
2020-05-06,52.172001,27.310472,-47.65300934422025,47.65300934422025
2020-05-07,52.002666,25.466091,-51.02925846916029,51.02925846916029
2020-05-08,54.627998,27.131548,-50.333988209019765,50.333988209019765
2020-05-11,54.085999,27.353655,-49.4256270251194,49.4256270251194
2020-05-12,53.960667,30.878353,-42.77618340244666,42.77618340244666
2020-05-13,52.730667,34.412563,-34.738994816859396,34.738994816859396
2020-05-14,53.555332,27.359377,-48.91381327381439,48.91381327381439
2020-05-15,53.278,26.0799,-51.049399861899566,51.049399861899566
2020-05-18,54.242001,25.96151,-52.137625408417655,52.137625408417655
2020-05-19,53.867332,26.229029,-51.3080976392478,51.3080976392478
2020-05-20,54.370667,25.554466,-52.999535121467986,52.999535121467986
2020-05-21,55.173332,26.47396,-52.016744472737585,52.016744472737585
2020-05-22,54.458668,24.92592,-54.22965452175548,54.22965452175548
2020-05-26,54.591331,25.821253,-52.700818335284815,52.700818335284815
2020-05-27,54.681999,26.082556,-52.30138574327901,52.30138574327901
2020-05-28,53.720669,26.966726,-49.801953689183236,49.801953689183236
2020-05-29,55.666668,26.514082,-52.36991379660796,52.36991379660796
2020-06-01,59.873333,31.990038,-46.570474174052045,46.570474174052045
2020-06-02,58.770668,30.13059,-48.73192450553264,48.73192450553264
2020-06-03,58.863998,27.604189,-53.10514090621676,53.10514090621676
2020-06-04,57.625332,27.228981,-52.74824443863264,52.74824443863264
2020-06-05,59.043999,27.268732,-53.81625138411974,53.81625138411974
2020-06-08,63.327999,34.902817,-44.88564722775949,44.88564722775949
2020-06-09,62.711334,34.51338,-44.964688291735996,44.964688291735996
2020-06-10,68.33667,42.756683,-37.432299013678346,37.432299013678346
2020-06-11,64.856003,50.783833,-21.697560440089365,21.697560440089365
2020-06-12,62.352001,45.348133,-27.27076539667395,27.27076539667395
2020-06-15,66.059998,43.320644,-34.42227415952675,34.42227415952675
2020-06-16,65.475334,43.87929,-32.98347812257998,32.98347812257998
2020-06-17,66.119331,40.05222,-39.42434264667751,39.42434264667751
2020-06-18,66.930664,39.99278,-40.24744954259504,40.24744954259504
2020-06-19,66.726669,41.04887,-38.482063166273264,38.482063166273264
2020-06-22,66.288002,37.301285,-43.728452111078774,43.728452111078774
2020-06-23,66.785332,37.729958,-43.50562249122845,43.50562249122845
2020-06-24,64.056664,39.96597,-37.60841325471873,37.60841325471873
2020-06-25,65.732002,38.02285,-42.15473608027168,42.15473608027168
2020-06-26,63.982666,40.3598,-36.92073032499695,36.92073032499695
2020-06-29,67.290001,38.557938,-42.698860084620435,42.698860084620435
2020-06-30,71.987335,45.87324,-36.275955451663066,36.275955451663066
2020-07-01,74.641998,43.866493,-41.23081589389172,41.23081589389172
2020-07-02,80.577332,51.06149,-36.630454449367214,36.630454449367214
2020-07-06,91.438667,58.97727,-35.50073491448192,35.50073491448192
2020-07-07,92.657333,63.13974,-31.856726342172635,31.856726342172635
2020-07-08,91.05867,57.74771,-36.581863998627895,36.581863998627895
2020-07-09,92.952003,55.423985,-40.37354469102954,40.37354469102954
2020-07-10,102.976669,65.84772,-36.0556930763062,36.0556930763062
2020-07-13,99.804001,92.121574,-7.697513647919315,7.697513647919315
2020-07-14,101.120003,71.15242,-29.63566264535681,29.63566264535681
2020-07-15,103.067329,64.59408,-37.32827008259345,37.32827008259345
2020-07-16,100.042664,61.465557,-38.560655383598466,38.560655383598466
2020-07-17,100.056,55.76228,-44.26892988876424,44.26892988876424
2020-07-20,109.533333,63.556133,-41.97553244338537,41.97553244338537
2020-07-21,104.557335,63.999798,-38.7897579628967,38.7897579628967
2020-07-22,106.155334,61.988457,-41.605895445560726,41.605895445560726
2020-07-23,100.87133,70.65512,-29.95520050185779,29.95520050185779
2020-07-24,94.466667,59.319355,-37.206046434361525,37.206046434361525
2020-07-27,102.639999,59.034893,-42.483540908950445,42.483540908950445
2020-07-28,98.432671,59.855938,-39.190984710997355,39.190984710997355
2020-07-29,99.940666,55.049126,-44.918192088707194,44.918192088707194
2020-07-30,99.166,54.233913,-45.30997174270329,45.30997174270329
2020-07-31,95.384003,55.566444,-41.74448267077588,41.74448267077588
2020-08-03,99.0,54.171375,-45.28143911650687,45.28143911650687
2020-08-04,99.133331,54.08719,-45.43995629411149,45.43995629411149
