date,Actual,Predicted
2015-06-12,45.970001,39.814392
2015-06-15,45.48,37.34576
2015-06-16,45.830002,38.97139
2015-06-17,45.970001,38.63685
2015-06-18,46.720001,37.984524
2015-06-19,46.099998,34.94674
2015-06-22,46.23,40.924007
2015-06-23,45.91,39.689987
2015-06-24,45.639999,37.28704
2015-06-25,45.650002,40.569298
2015-06-26,45.259998,33.66199
2015-06-29,44.369999,36.474003
2015-06-30,44.150002,36.143204
2015-07-01,44.450001,38.33989
2015-07-02,44.400002,39.817936
2015-07-06,44.389999,39.44318
2015-07-07,44.299999,36.470055
2015-07-08,44.240002,34.959923
2015-07-09,44.52,36.706627
2015-07-10,44.610001,38.94007
2015-07-13,45.540001,38.791412
2015-07-14,45.619999,40.189857
2015-07-15,45.759998,39.28349
2015-07-16,46.66,39.613785
2015-07-17,46.619999,38.87589
2015-07-20,46.919998,38.55874
2015-07-21,47.279999,35.583344
2015-07-22,45.540001,35.46611
2015-07-23,46.110001,37.58793
2015-07-24,45.939999,37.656654
2015-07-27,45.349998,35.605972
2015-07-28,45.34,37.358215
2015-07-29,46.290001,35.975395
2015-07-30,46.880001,36.27568
2015-07-31,46.700001,38.298126
2015-08-03,46.810001,40.009346
2015-08-04,47.540001,37.682426
2015-08-05,47.580002,39.32734
2015-08-06,46.619999,38.997852
2015-08-07,46.740002,40.992134
2015-08-10,47.330002,40.341724
2015-08-11,46.41,38.587124
2015-08-12,46.740002,38.382042
2015-08-13,46.73,40.160152
2015-08-14,47.0,40.54252
2015-08-17,47.32,40.68772
2015-08-18,47.27,39.938034
2015-08-19,46.610001,37.78161
2015-08-20,45.66,35.88411
2015-08-21,43.07,29.553465
2015-08-24,41.68,35.69068
2015-08-25,40.470001,30.517262
2015-08-26,42.709999,29.053633
2015-08-27,43.900002,31.246792
2015-08-28,43.93,36.66944
2015-08-31,43.52,34.87142
2015-09-01,41.82,31.300854
2015-09-02,43.360001,34.160812
2015-09-03,43.5,36.4421
2015-09-04,42.610001,33.868755
2015-09-08,43.889999,35.66743
2015-09-09,43.07,35.107994
2015-09-10,43.290001,35.89792
2015-09-11,43.48,37.100185
2015-09-14,43.040001,37.768555
2015-09-15,43.98,36.89029
2015-09-16,44.299999,38.457405
2015-09-17,44.25,36.20089
